,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1908,3.0744597174430077,-1.2904001205132631,0.5957615097713933,0.02976424534087036,0.0,0.6029766368735219,3.3342817855124935,-0.3973866039286717,v1,2,placebo,001,1.401401400566101,0.01487372163683176
1909,3.0160684226284973,-0.883872731134281,0.5770350402151062,0.029361137504958185,0.0,0.6329114050622546,3.1429126196602293,-0.2850727526624381,v1,2,placebo,001,1.3213213682174683,0.01467173546552658
1917,3.1044488408672426,-0.7267369141717509,0.5666326576130427,0.027512026989344015,0.0,0.6153189364991019,3.1883771966286933,-0.22995444474265317,v1,2,placebo,001,1.3213213682174683,0.01374743040651083
1918,2.83574980773968,-0.8425526688087306,0.5675321930725076,0.027953745029374685,0.0,0.624851607896916,2.9582717880229237,-0.28881078083345973,v1,2,placebo,001,1.3213213682174683,0.013968180865049362
1921,2.119352593878188,-0.39292850288245373,0.2844102345200778,0.07311999215980428,0.0,0.44478580420061653,2.1554693747663523,-0.1833187442474573,v1,2,placebo,001,0.6806806921958923,0.036469534039497375
1922,2.0503981448681747,-0.4782871363329879,0.2974906250384316,0.04896149794268642,0.0,0.3480832926118259,2.1054432163467296,-0.2291675958267637,v1,2,placebo,001,0.6806806921958923,0.024425378069281578
1923,1.995973629474969,-0.5141958497952284,0.4571109475400476,0.02082131473597543,0.0,0.35495108276871334,2.061142426302976,-0.25213423916869,v1,2,placebo,001,1.0810810327529907,0.010400678031146526
1924,1.7978969521458077,-0.30064122826306444,0.5642892891399756,0.014646345165532164,0.0,0.4318000040331973,1.8228600052298882,-0.16568533006162578,v1,2,placebo,001,1.3213213682174683,0.007318564690649509
1930,2.3589616131539146,-0.5565552940151604,0.4105550114587973,0.048509498863150674,0.0,0.5971920944985893,2.423727230451071,-0.2316953071204173,v1,2,placebo,001,1.001001000404358,0.024225927889347076
1931,1.9033223806111847,-0.18306923272610393,0.33100073778521866,0.04451955737369927,0.0,0.38446361478632596,1.9121062806513534,-0.09588906256943996,v1,2,placebo,001,0.7607607841491699,0.0222191009670496
1932,1.6882805544562294,-0.24985740567449333,0.366430326667907,0.03561617371100691,0.0,0.4847098152300935,1.7066692572743616,-0.1469286813898606,v1,2,placebo,001,0.8408408164978027,0.01778152771294117
1933,1.4877254413932965,0.042629235107479416,0.3315172449186683,0.04251315680486253,0.0,0.522998393666458,1.4883360644205084,0.028646128349676662,v1,2,placebo,001,0.7607607841491699,0.02121785469353199
1934,1.2978793133592352,0.02320573607789209,0.33678271159666334,0.04817658718586546,0.0,0.5138350537687773,1.2980867529686746,0.017877828448604086,v1,2,placebo,001,0.7607607841491699,0.02404576912522316
1941,1.1602339148316847,0.20810061101419236,0.44240524487890237,0.028049277337561438,0.0,0.5147312225759042,1.17874874397818,0.1774738362037871,v1,2,placebo,001,1.0810810327529907,0.014010285958647728
1947,1.0205200525198441,0.24372067412960266,0.33197457821810583,0.05317477881091876,0.0,0.5108717150592905,1.0492192071217976,0.23442901830027843,v1,2,placebo,001,0.7607607841491699,0.026539085432887077
1948,0.874981234105715,0.39177872548776416,0.34076091166780037,0.04128135607570264,0.0,0.4687668460072473,0.9586880252626383,0.42098684554681937,v1,2,placebo,001,0.8408408164978027,0.020605087280273438
1955,0.9421690639770754,0.32221370991931353,0.33445340860279943,0.052901806868794,0.0,0.5763930851586998,0.9957430491725293,0.3295224636310399,v1,2,placebo,001,0.7607607841491699,0.026403559371829033
1957,0.879093506229739,0.20553291225896345,0.3644916276161271,0.06270964977254544,0.0,0.6402444908175232,0.9028007369940207,0.22967537601032115,v1,2,placebo,001,0.8408408164978027,0.03130756691098213
1961,0.8618959996386371,0.081147130391192,0.3332295530501135,0.10910618958663025,0.0,0.6947695162178127,0.8657075551038067,0.09387284671782742,v1,2,placebo,001,0.7607607841491699,0.054454732686281204
1962,0.8140310835459527,0.17725885121643173,0.44564872052185733,0.055734954340928886,0.0,0.6929011987191191,0.8331070191239339,0.21440736910587121,v1,2,placebo,001,1.0810810327529907,0.02783937379717827
1966,0.8069938115395486,0.0497834699401768,0.3334998806980251,0.12106706124221427,0.0,0.6416275323399007,0.8085279251469383,0.06161194802799075,v1,2,placebo,001,0.7607607841491699,0.06042455509305
1967,0.7298799558181495,0.08493099528093118,0.3630481047660455,0.09564783145047527,0.0,0.6636828323269678,0.7348047522059947,0.11584199231822227,v1,2,placebo,001,0.8408408164978027,0.04775125905871391
1968,0.7201253716043561,0.15619933122716284,0.4504016699759311,0.05708154401782826,0.0,0.645513632546016,0.7368709397880506,0.21359699036907515,v1,2,placebo,001,1.0810810327529907,0.028512587770819664
1972,0.8632080083284596,0.06576516975806022,0.4454614762779609,0.039667685355817606,0.0,0.6120353934925713,0.8657096067364,0.07604003545734249,v1,2,placebo,001,1.0810810327529907,0.019813822582364082
1974,0.9711134253809611,0.12459293769475875,0.32929771210157344,0.03556361212710397,0.0,0.3869776228294983,0.97907338084464,0.1276019680058643,v1,2,placebo,001,0.7607607841491699,0.01774897426366806
1975,0.7879600488416999,0.1883610617696991,0.3305000262098693,0.039583479677910954,0.0,0.42150833246255137,0.8101610507557263,0.23464558118058326,v1,2,placebo,001,0.7607607841491699,0.01975546032190323
1976,0.5471449490568969,0.03826310169371351,0.32943668816321403,0.03649973243071358,0.0,0.33105261912026007,0.5484812305172327,0.06981862592365572,v1,2,placebo,001,0.7607607841491699,0.018216198310256004
2253,4.245393237056363,-1.174125967286499,0.5686317900234708,0.034090547210450066,0.0,0.5895159068788153,4.404762822706844,-0.26982033050880927,v1,2,placebo,001,1.3213213682174683,0.017034713178873062
2257,4.273760094772164,-1.1048709298314188,0.8662400144722611,0.019197522680639515,0.0,0.6225028724937758,4.414268356053301,-0.252985323605451,v1,2,placebo,001,2.0420420169830322,0.009596198797225952
2259,3.654631816327253,-1.0725436175177758,0.683519288319167,0.021076154400190842,0.0,0.5831881938944098,3.808764041574321,-0.28545999533592975,v1,2,placebo,001,1.641641616821289,0.010533557273447514
2266,2.859005626039542,-0.7178083081505863,0.5662582563814684,0.029444052885960668,0.0,0.6302631633580029,2.9477384444648003,-0.24598473295177245,v1,2,placebo,001,1.3213213682174683,0.014712829142808914
2267,2.81187899919849,-0.643381810174236,0.4676126695506668,0.04344653555783883,0.0,0.6418189488771056,2.8845456591630816,-0.22493645546494487,v1,2,placebo,001,1.0810810327529907,0.021703369915485382
2275,2.7601956207445606,-0.7137288596162337,0.43594193982985174,0.043005146174387644,0.0,0.6356649376673098,2.850980313826551,-0.2530366559143899,v1,2,placebo,001,1.001001000404358,0.021479910239577293
2276,2.3944752347760727,-0.5798506380156155,0.3995169159497702,0.04734495090284634,0.0,0.5651924318365011,2.463683910805736,-0.23758811854506065,v1,2,placebo,001,0.9209209084510803,0.02364277094602585
2277,1.721663038442443,-0.2730397021694942,0.5009641130551338,0.023575743926312245,0.0,0.5133863339042362,1.743179364523247,-0.15728081332882457,v1,2,placebo,001,1.161161184310913,0.01177846360951662
