,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
152996,-1.863724781374424,0.11937034402420309,0.8753200601503678,0.04097740276155081,0.0,0.4567884465484502,1.8675436647483243,3.077630681247016,V2,3,memantine,001,2.0420420169830322,0.020483341068029404
152997,-1.4609764877747407,-0.24215930838676597,0.5813783342699601,0.07618771010995186,0.0,0.4304497789798525,1.4809096624942975,-2.977334364618585,V2,3,memantine,001,1.401401400566101,0.038071274757385254
152998,-1.2107661774453147,-0.20325907950855157,0.5812552299451803,0.062318147408043,0.0,0.5000737478962893,1.227708837570294,-2.9752671597797566,V2,3,memantine,001,1.401401400566101,0.03114059567451477
153264,-3.762061457138339,-2.139315272633451,1.0796289751680324,0.019358811689387672,0.0,0.6208283471552434,4.3277911505765365,-2.624539840376681,V2,3,memantine,001,2.522522449493408,0.009677741676568985
153265,-3.773363334510181,-2.1248519059790287,1.1698346265122954,0.01805758410043187,0.0,0.612865568330319,4.330504182721511,-2.6287332352113966,V2,3,memantine,001,2.7627627849578857,0.009027469903230667
153277,-3.5464311801903197,-1.9209244972544774,0.7157469320710677,0.030175192562126862,0.0,0.5631439525311894,4.033252414612613,-2.645182775606346,V2,3,memantine,001,1.7217217683792114,0.015081695280969143
153278,-3.7782870424156454,-2.156185024740586,1.059440723328959,0.018860171878458398,0.0,0.5986028842698133,4.35023985957114,-2.6230125911840885,V2,3,memantine,001,2.522522449493408,0.009428402408957481
153282,-3.8926310164900166,-2.032967918164896,1.0615439847136663,0.018540020990158553,0.0,0.5824397540281566,4.391529891373598,-2.660295547150423,V2,3,memantine,001,2.522522449493408,0.009268362075090408
153283,-3.81674709394199,-2.1346447650079994,1.0626054628224488,0.020233912181682426,0.0,0.6341908522495991,4.373130074888087,-2.631649728026024,V2,3,memantine,001,2.522522449493408,0.01011516060680151
153284,-3.7705403423582573,-2.12626560955585,1.1733965024601507,0.018827742546705474,0.0,0.6299057579229025,4.3287388366279425,-2.628128674935591,V2,3,memantine,001,2.7627627849578857,0.009412501007318497
153285,-3.7207244725066744,-2.151200004123479,1.197715304952685,0.01615103005439547,0.0,0.6275940699988596,4.29784272141861,-2.6173815670546348,V2,3,memantine,001,2.8428428173065186,0.008074386976659298
